code;instant;source;description;target
11734;2017-10-11 00:00:00.000;;"BANDINI SCALDABAGNI SPA - ITALI - ";M1
11735;2017-10-11 00:00:00.000;;"RIVA SRL - ITALI - ";M1
11737;2017-10-08 00:00:00.000;K74720403K;"EDI HALILAJ - LUSHNJE - ";
11738;2017-10-02 00:00:00.000;K01417001C;"ABISSNET SHA - KAVAJE - ";
11614;2017-09-15 00:00:00.000;;"ALBA-TRADE HANDLES - AUSTRI - ";M1
11617;2017-09-11 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
11618;2017-09-13 00:00:00.000;L52310028T;"4 K TRADING ALBANIA - TIRANE - ";
11619;2017-09-14 00:00:00.000;J62426002Q;"INFOSOFT OFFICE SHPK - TIRANE - ";
11620;2017-09-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
11667;2017-10-02 00:00:00.000;;"PANASONIC MARKETING EUROPE GMBH - PRAGE - ";M1
11702;2017-09-26 00:00:00.000;K33915001O;"ILIRJAN POSTOLI - KORCE - ";
11703;2017-09-26 00:00:00.000;L21401024J;"ELDA DEDJA - TIRANE - ";
11704;2017-09-15 00:00:00.000;L16915205R;"TODI VIDHAJ - VLORE - ";
11705;2017-09-30 00:00:00.000;L33709406U;"ALPAK SOLUTIONS SHPK - TIRANE - ";
11706;2017-09-26 00:00:00.000;L06606005T;"TECHNOSOFT - SHKODER - ";
11707;2017-09-23 00:00:00.000;J98009202P;"LAJTHIZA INVEST SHA - KUKES - ";
11708;2017-09-26 00:00:00.000;L16628202D;"EXCELLENT TIRES SHPK - TIRANE - ";
11709;2017-09-25 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
11721;2017-09-22 00:00:00.000;L03202402E;"NEXHAT MEHONIQI - FIER - ";
11722;2017-09-26 00:00:00.000;L03202402E;"NEXHAT MEHONIQI - FIER - ";
11731;2017-09-29 00:00:00.000;K46526058R;"DANI SECURITY SHPK - SHKODER - ";
11732;2017-09-24 00:00:00.000;L42108451O;"PRO BASKET INVADERS - TIRANE - ";
11739;2017-10-02 00:00:00.000;K01417001C;"ABISSNET SHA - KAVAJE - ";
11740;2017-10-01 00:00:00.000;K32712210C;"KUMRIA 1 - ELBASAN - ";
11741;2017-10-01 00:00:00.000;K83410201O;"BAHITI G SHPK - ELBASAN - ";
11742;2017-10-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
8451;2017-01-09 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8469;2017-01-30 00:00:00.000;J64103021R;"BREGU SHA - KORCE - ";
8454;2017-01-27 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8457;2017-01-31 00:00:00.000;K23323401N;"MYRTO SECURITY - FIER - ";
8458;2017-01-30 00:00:00.000;K31418036C;"INFOSOFT SD SHPK  FINANCA 5 - TIRANE - ";
8459;2017-01-28 00:00:00.000;K83410201O;"BAHITI G SHPK - ELBASAN - ";
8460;2017-01-31 00:00:00.000;J97426201K;"FJORTES.shpk - VLORE - ";M1
8461;2017-01-31 00:00:00.000;K26330201T;"NISATEL SHPK - VLORE - ";
8462;2017-01-24 00:00:00.000;L22224014V;"LOGICAL SHPK - TIRANE - ";
8463;2017-01-11 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
8464;2017-01-30 00:00:00.000;K01414003D;"MEDIA VIZION SHA - TIRANE - ";
8465;2017-01-31 00:00:00.000;K72223025M;"ARB SECURITY - TIRANE - ";
12010;2017-11-20 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
12011;2017-11-22 00:00:00.000;;"GAMA NPT - Rr.MAGJ.FERIZAJ/URESOVAC - ";M1
12012;2017-11-21 00:00:00.000;K72217008P;"SALI ELEKTRIK - TIRANE - ";
12013;2017-11-22 00:00:00.000;K72217008P;"SALI ELEKTRIK - TIRANE - ";M1
12014;2017-11-01 00:00:00.000;K11715005L;"VODAFONE ALBANIA SHA - TIRANE - ";
12015;2017-11-01 00:00:00.000;K97313202U;"TISA TOURS  (MIKEL ZINXHIRIA) - VLORE - ";
12016;2017-11-06 00:00:00.000;J64103021R;"BREGU SHA - KORCE - ";
12017;2017-11-13 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
12018;2017-11-13 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
12019;2017-11-17 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
12020;2017-11-17 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
12021;2017-11-19 00:00:00.000;L36411204A;"ARTAN BRAHIMAJ - VLORE - ";
12022;2017-11-20 00:00:00.000;J62903255K;"KREKA SHPK - ELBASAN - ";
12023;2017-11-22 00:00:00.000;L56406203O;"ERNEST PASHA - VLORE - ";
12034;2017-11-16 00:00:00.000;K26330201T;"NISATEL SHPK - VLORE - ";
13226;2017-12-23 00:00:00.000;;"GUANGDONG ATLAN ELECTRONIC - KINE - ";M1
13227;2017-12-23 00:00:00.000;;"VITEK ELECTRONICS INTERNATIONAL - KINE - ";M1
13235;2017-12-01 00:00:00.000;;"DM CONSULTING SERVICES - TIRANE - ";
13326;2018-01-06 00:00:00.000;;"DISTANTE ELETTRODOMESTICI S.r.l - ITALI, 72623,Mesagne Brindisi - ";M1
13237;2017-12-14 00:00:00.000;L66615204F;"SHPETIM RUNAJ - VLORE - ";
13238;2017-12-14 00:00:00.000;L66615204F;"SHPETIM RUNAJ - VLORE - ";
13239;2017-12-21 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
13240;2017-12-12 00:00:00.000;K86421201G;"GLADIOLA SHEHAJ - VLORE - ";
13241;2017-12-21 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
13242;2017-12-20 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
13243;2017-12-22 00:00:00.000;L57214206F;"GENTJAN COBAJ - VLORE - ";
13244;2017-12-22 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
13245;2017-12-22 00:00:00.000;K36708203H;"ARBEN BELAJ - VLORE - ";
13246;2017-12-18 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
13247;2017-12-18 00:00:00.000;;"TRANSPORT BULLGARIA - BULLGARI - ";
13248;2017-12-18 00:00:00.000;J62426002Q;"INFOSOFT OFFICE SHPK - TIRANE - ";
13249;2017-12-16 00:00:00.000;K36608208V;"COLOMBO SHPK - TIRANE - ";
13250;2017-12-16 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
13251;2017-12-22 00:00:00.000;K31413023P;"HOTEL AKROPOLI - TIRANE - ";
13252;2017-12-12 00:00:00.000;L03202402E;"NEXHAT MEHONIQI - FIER - ";
13253;2017-12-19 00:00:00.000;L03202402E;"NEXHAT MEHONIQI - FIER  - ";
13254;2017-12-13 00:00:00.000;K01417001C;"ABISSNET SHA - KAVAJE - ";
7976;2016-10-01 00:00:00.000;K83410201O;"BAHITI G SHPK - ELBASAN - ";
7977;2016-11-10 00:00:00.000;;"SUNNY ATAMACA ELEKTRONI K SAN VE TIC - TURQI - ";M1
7978;2016-11-10 00:00:00.000;;"NAVONI DAYANIKLI (ARDA ORNER) - TURQI - ";M1
8474;2017-02-21 00:00:00.000;;"HEFEI  MEILING CO.,LTD - KINE, Meiling Park,Feidon  - ";M1
8479;2017-02-24 00:00:00.000;L01626012A;"ORBICO SHPK - TIRANE - ";M1
8480;2017-02-24 00:00:00.000;L01626012A;"ORBICO SHPK - TIRANE - ";M1
8484;2017-02-01 00:00:00.000;L52310028T;"4 K TRADING ALBANIA - TIRANE - ";
8485;2017-02-01 00:00:00.000;K91314024I;"PAJTONI SHPK - TIRANE - ";
8486;2017-02-01 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
8487;2017-02-01 00:00:00.000;J72510483F;"KERRI SHPK - VLORE - ";
8488;2017-02-02 00:00:00.000;K11715005L;"VODAFONE ALBANIA SHA - TIRANE - ";
8489;2017-02-02 00:00:00.000;L51907030J;"TOROS TRANSPORT - TIRANE - ";
8490;2017-02-02 00:00:00.000;J66703216P;"TRIS ELEKTRIK - TIRANE - ";
8491;2017-02-02 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8492;2017-02-02 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8493;2017-02-03 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
8494;2017-02-03 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8495;2017-02-03 00:00:00.000;J62903255K;"KREKA SHPK - ELBASAN - ";
8496;2017-02-03 00:00:00.000;K76329203M;"ASA 3D SHPK - VLORE - ";
8497;2017-02-04 00:00:00.000;J92211003P;"DAJTI KONSTRUKSION - TIRANE - ";
8498;2017-02-05 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
8567;2017-02-28 00:00:00.000;K16604201M;"ANA 2001 - VLORE - ";
7979;2016-11-15 00:00:00.000;GB11923472;"GPSG - TURQI - ";M1
7980;2016-11-15 00:00:00.000;GB11923472;"GPSG - TURQI - ";M1
7981;2016-11-16 00:00:00.000;;"HOMA APPLIANCES CO LTD - KINE - ";M1
7982;2016-11-16 00:00:00.000;;"HOMA APPLIANCES CO LTD - KINE - ";M1
7991;2016-11-01 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
7992;2016-11-01 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
7993;2016-11-01 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
7994;2016-11-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
7995;2016-11-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
7996;2016-11-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
7997;2016-11-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
7998;2016-11-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
7999;2016-11-01 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
8000;2016-11-01 00:00:00.000;K32712210C;"KUMRIA 1 - ELBASAN - ";
8001;2016-11-01 00:00:00.000;K32712210C;"KUMRIA 1 - ELBASAN - ";
8002;2016-11-01 00:00:00.000;K01711004F;"ABC NEWS SHA - TIRANE - ";
8003;2016-11-01 00:00:00.000;J62903255K;"KREKA SHPK - ELBASAN - ";
8004;2016-11-01 00:00:00.000;K76409201O;"LELI GROUP SHPK - VLORE - ";
8005;2016-11-01 00:00:00.000;K76409201O;"LELI GROUP SHPK - VLORE - ";
8006;2016-11-01 00:00:00.000;K76409201O;"LELI GROUP SHPK - VLORE - ";
8007;2016-11-01 00:00:00.000;K76409201O;"LELI GROUP SHPK - VLORE - ";
8008;2016-11-01 00:00:00.000;K76409201O;"LELI GROUP SHPK - VLORE - ";
7983;2016-11-17 00:00:00.000;GB11923472;"GPSG - TURQI - ";M1
7984;2016-11-19 00:00:00.000;;"RE MA METAL TEKSTIL INS GIDA SAN - TURQI - ";M1
7985;2016-11-19 00:00:00.000;;"RE MA METAL TEKSTIL INS GIDA SAN - TURQI - ";M1
7986;2016-11-23 00:00:00.000;;"HOMA APPLIANCES CO LTD - KINE - ";M1
7987;2016-11-23 00:00:00.000;;"HEFEI  MEILING CO.,LTD - KINE, Meiling Park,Feidon  - ";M1
7988;2016-11-24 00:00:00.000;GB11923472;"GPSG - TURQI - ";M1
7989;2016-11-24 00:00:00.000;;"HOMA APPLIANCES CO LTD - KINE - ";M1
7990;2016-11-24 00:00:00.000;;"MIDEA ELECTRIC TRADING SUNGAPORE - CO PTE LTD 50 RAFFLES PLACE 38 - ";M1
8017;2016-12-01 00:00:00.000;;"HEFEI  MEILING CO.,LTD - KINE, Meiling Park,Feidon  - ";M1
8019;2016-12-02 00:00:00.000;;"NAVONI DAYANIKLI (ARDA ORNER) - TURQI - ";M1
8024;2016-11-08 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
8025;2016-11-08 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
8026;2016-11-08 00:00:00.000;L53506205E;"E-TECH - ELBASAN - ";
8027;2016-11-09 00:00:00.000;L22410001S;"ETNA  AL - TIRANE - ";
8028;2016-11-09 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
8029;2016-11-10 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8030;2016-11-15 00:00:00.000;J62426002Q;"INFOSOFT OFFICE SHPK - TIRANE - ";
8031;2016-11-16 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8032;2016-11-12 00:00:00.000;L24719004I;"CITY FM - KORCE - ";
8033;2016-11-14 00:00:00.000;K26330201T;"NISATEL SHPK - VLORE - ";
8034;2016-11-15 00:00:00.000;K36519228S;"ALMA MUSARAJ - VLORE - ";
8035;2016-11-15 00:00:00.000;J64103021R;"BREGU SHA - KORCE - ";
8009;2016-11-01 00:00:00.000;K91314024I;"PAJTONI SHPK - TIRANE - ";
8010;2016-11-01 00:00:00.000;K61808034U;"GS1 ALBANIA - TIRANE - ";
8011;2016-11-01 00:00:00.000;K11715005L;"VODAFONE ALBANIA SHA - TIRANE - ";
8012;2016-11-01 00:00:00.000;J62426002Q;"INFOSOFT OFFICE SHPK - TIRANE - ";
8013;2016-11-01 00:00:00.000;J62903255K;"KREKA SHPK - ELBASAN - ";
8014;2016-11-02 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
8015;2016-11-02 00:00:00.000;K11308001B;"ABCOM - TIRANE - ";
8018;2016-11-07 00:00:00.000;J62426002Q;"INFOSOFT OFFICE SHPK - TIRANE - ";
8020;2016-11-09 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
8021;2016-11-04 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8022;2016-11-04 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8023;2016-11-07 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8056;2016-11-25 00:00:00.000;K36518238L;"ERALDO SHPK - VLORE - ";
8057;2016-11-26 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8058;2016-11-26 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
8059;2016-11-29 00:00:00.000;K81607050Q;"HI MEGATEK - TIRANE - ";
8060;2016-11-30 00:00:00.000;K77219205A;"ELDO 07 - VLORE - ";
8061;2016-11-29 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
8062;2016-11-29 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
8063;2016-11-28 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
8064;2016-11-30 00:00:00.000;K01711004F;"ABC NEWS SHA - TIRANE - ";
8065;2016-11-21 00:00:00.000;L21804002G;"GO SHIPPING ALBANIA - TIRANE - ";
8036;2016-11-17 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8037;2016-11-16 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8040;2016-11-19 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8041;2016-11-18 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
8042;2016-11-21 00:00:00.000;K82701401L;"GRAMOZ NEXHIPI - FIER - ";
8043;2016-11-22 00:00:00.000;L53506205E;"E TECH - ELBASAN - ";
8044;2016-11-22 00:00:00.000;J62426002Q;"INFOSOFT OFFICE SHPK - TIRANE - ";
8045;2016-11-23 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8046;2016-11-22 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8047;2016-11-24 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8048;2016-11-24 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8049;2016-11-24 00:00:00.000;L51607030A;"EBE SHIPPING CO - TIRANE - ";
8050;2016-11-24 00:00:00.000;K42416009V;"LIRAS - TIRANE - ";
8051;2016-11-24 00:00:00.000;L36518201N;"A.M.L SHPK - VLORE - ";
8052;2016-11-25 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
8087;2016-12-01 00:00:00.000;J71413001L;"TV KLAN SHA - TIRANE - ";
8137;2016-12-26 00:00:00.000;;"RE MA METAL TEKSTIL INS GIDA SAN - TURQI - ";M1
8139;2016-12-27 00:00:00.000;;"NAVONI DAYANIKLI (ARDA ORNER) - TURQI - ";M1
8150;2016-12-28 00:00:00.000;;"VITEK ELECTRONICS INTERNATIONAL - ROOM 2004 20 F WEALTH COMERCIA - ";M1
8091;2016-12-13 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8092;2016-12-13 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8093;2016-12-13 00:00:00.000;;"HOMA APPLIANCES CO LTD - KINE - ";M1
8038;2016-12-02 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8039;2016-12-02 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8053;2016-12-03 00:00:00.000;;"ELTRONIC S.R.L (DCG) -  - ";M1
8054;2016-12-03 00:00:00.000;;"ELICA SPA   ARIA NUOVA - ITALI - ";M1
8055;2016-12-03 00:00:00.000;;"MULTIPROGET SRL - VIA CASONETTO 16 36050  - ";M1
8067;2016-11-30 00:00:00.000;K26330201T;"NISATEL SHPK - VLORE - ";
8068;2016-11-01 00:00:00.000;K01814501G;"ALEKSI - DURRES - ";
8069;2016-11-20 00:00:00.000;K01814501G;"ALEKSI - DURRES - ";
8070;2016-11-30 00:00:00.000;K01814501G;"ALEKSI - DURRES - ";
8071;2016-11-30 00:00:00.000;J97426201K;"FJORTES.shpk - VLORE - ";M1
8072;2016-12-05 00:00:00.000;;"BRANDT OVERSEAS.SRL.OCEAN - ITALI, Via Sanvito Silvestro - ";M1
8073;2016-12-08 00:00:00.000;GB11923472;"GPSG - TURQI - ";M1
8074;2016-12-10 00:00:00.000;;"SUNNY ATAMACA ELEKTRONI K SAN VE TIC - TURQI - ";M1
8075;2016-12-10 00:00:00.000;;"NAVONI DAYANIKLI (ARDA ORNER) - TURQI - ";M1
8079;2016-12-11 00:00:00.000;;"ELTRONIC S.R.L (DCG) -  - ";M1
8080;2016-12-11 00:00:00.000;;"CONSUMER ELECTRONICS SPA - ITALI - ";M1
8081;2016-12-11 00:00:00.000;;"RIVA SRL - ITALI - ";M1
8082;2016-12-11 00:00:00.000;;"DISTANTE ELETTRODOMESTICI S.r.l - ITALI, 72623,Mesagne Brindisi - ";M1
8083;2016-12-11 00:00:00.000;;"TREVIDEA SRL - ITALI - ";M1
8084;2016-12-11 00:00:00.000;;"NITAL SPA - ITALI - ";M1
8085;2016-12-11 00:00:00.000;;"TREVI SPA - ITALI - ";M1
8086;2016-12-11 00:00:00.000;;"SI EL SRL - ITALI - ";M1
8066;2016-11-30 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
8076;2016-12-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8077;2016-12-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8078;2016-12-01 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
8094;2016-12-15 00:00:00.000;;"TERMIKEL DIS TICARET A.S - TURQI - ";M1
8095;2016-12-15 00:00:00.000;;"ALBA TRADE - AUSTRI - ";M1
8096;2016-12-15 00:00:00.000;;"SGM DISTRIBUZIONE SRL - FORLI ITALI - ";M1
8097;2016-12-16 00:00:00.000;;"TECHNOMARKET BULGARIA - BULLGARI - ";M1
8098;2016-12-01 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
8103;2016-12-17 00:00:00.000;;"TERMIKEL DIS TICARET A.S - TURQI - ";M1
8104;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8105;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8106;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8107;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8108;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8109;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8110;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8111;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8112;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8113;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8114;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
8115;2016-12-16 00:00:00.000;J61820049L;"ITD SHPK - TIRANE - ";M1
10423;2017-08-02 00:00:00.000;;"HEFEI  MEILING CO.,LTD - KINE, Meiling Park,Feidon  - ";M1
10424;2017-08-03 00:00:00.000;;"MIDEA ELECTRIC TRADING SUNGAPORE - CO PTE LTD 50 RAFFLES PLACE 38 - ";M1
10425;2017-08-03 00:00:00.000;;"MIDEA ELECTRIC TRADING SUNGAPORE - CO PTE LTD 50 RAFFLES PLACE 38 - ";M1
10426;2017-08-02 00:00:00.000;;"MIDEA ELECTRIC TRADING SUNGAPORE - CO PTE LTD 50 RAFFLES PLACE 38 - ";M1
10441;2017-07-25 00:00:00.000;K22103001T;"A & A INTERNATIONAL - TIRANE - ";
10442;2017-07-26 00:00:00.000;J62903255K;"KREKA SHPK - ELBASAN - ";
10443;2017-07-26 00:00:00.000;J64103021R;"BREGU SHA - KORCE - ";
10444;2017-07-26 00:00:00.000;K4161418O;"CELESI DESIGN&PUBLICITET - TIRANE - ";
10445;2017-07-27 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10446;2017-07-27 00:00:00.000;;"DEJAN ZAMIR SABLI - DURRES - ";
10447;2017-07-28 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10448;2017-07-28 00:00:00.000;L76604205F;"REDJAN SHABANI PF - VLORE - ";
10449;2017-07-29 00:00:00.000;K72217008P;"SALI ELEKTRIK - TIRANE - ";
10450;2017-07-29 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
10452;2017-07-31 00:00:00.000;K71822801C;"DIMAPAK SHPK - TIRANE - ";
10453;2017-07-31 00:00:00.000;L03202402E;"NEXHAT MEHONIQI - FIER - ";
10473;2017-08-11 00:00:00.000;;"TREVI SPA - ITALI - ";M1
10474;2017-08-11 00:00:00.000;;"TREVIDEA SRL - ITALI - ";M1
10475;2017-08-11 00:00:00.000;;"TIS ITALIA SRL - VIALE LOMBARDIA 44 - ";M1
10476;2017-08-11 00:00:00.000;;"SI EL SRL - ITALI - ";M1
10477;2017-08-11 00:00:00.000;;"DISTANTE ELETTRODOMESTICI S.r.l - ITALI, 72623,Mesagne Brindisi - ";M1
10479;2017-08-15 00:00:00.000;;"CONSUMER ELECTRONICS SPA - ITALI - ";M1
8099;2016-12-01 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
8100;2016-12-01 00:00:00.000;K91410043U;"GENIAL SHPK - TIRANE - ";
8101;2016-12-01 00:00:00.000;J92211003P;"DAJTI KONSTRUKSION - TIRANE - ";
8102;2016-12-01 00:00:00.000;J92211003P;"DAJTI KONSTRUKSION - TIRANE - ";
8116;2016-12-17 00:00:00.000;;"ELICA SPA   ARIA NUOVA - ITALI - ";M1
8117;2016-12-17 00:00:00.000;;"BENTY. s.r.l - ITALI - ";M1
8118;2016-12-17 00:00:00.000;;"TREVIDEA SRL - ITALI - ";M1
8119;2016-12-17 00:00:00.000;;"ELTRONIC S.R.L (DCG) -  - ";M1
8120;2016-12-18 00:00:00.000;;"TIS ITALIA SRL - VIALE LOMBARDIA 44 - ";M1
8121;2016-12-18 00:00:00.000;;"SI EL SRL - ITALI - ";M1
8122;2016-12-18 00:00:00.000;;"SGM DISTRIBUZIONE SRL - FORLI ITALI - ";M1
8123;2016-12-18 00:00:00.000;;"INTER SALES (DENVER ELECTRONICS) - DANIMARK - ";M1
8124;2016-12-07 00:00:00.000;K46811001V;"ALBAMEDIA - TIRANE - ";M1
8125;2016-12-20 00:00:00.000;;"ALBA-TRADE - AUSTRI - ";M1
8126;2016-12-21 00:00:00.000;;"DISTANTE ELETTRODOMESTICI S.r.l - ITALI, 72623,Mesagne Brindisi - ";M1
8127;2016-12-21 00:00:00.000;;"VITEK ELECTRONICS INTERNATIONAL - ROOM 2004 20 F WEALTH COMERCIA - ";M1
8128;2016-12-01 00:00:00.000;;"MARPRO LOJISTIK ULUSLAR ARASI - TURQI - ";
8129;2016-12-01 00:00:00.000;;"MARPRO LOJISTIK ULUSLAR ARASI - TURQI - ";
8130;2016-12-23 00:00:00.000;;"HOMA APPLIANCES CO LTD - KINE - ";M1
8131;2016-12-23 00:00:00.000;;"FOSHAN NANHAI REAL WIN IMPORT AND EXPORT CO. LTD - KINE - ";M1
8132;2016-12-23 00:00:00.000;;"NINGBO HANDIAN ELECTRIC APPLIANCE KAIFENG. - GUANHAIWEI EAST INDUSTRIAL - ";M1
8133;2016-12-23 00:00:00.000;;"PANASONIC MARKETING EUROPE GMBH -  - ";M1
13228;2017-12-25 00:00:00.000;;"RIVA SRL - ITALI - ";M1
13229;2017-12-25 00:00:00.000;;"ELICA SPA   ARIA NUOVA - ITALI - ";M1
13230;2017-12-25 00:00:00.000;;"DISTANTE ELETTRODOMESTICI S.r.l - ITALI, 72623,Mesagne Brindisi - ";M1
13231;2017-12-25 00:00:00.000;;"TREVIDEA SRL - ITALI - ";M1
13232;2017-12-25 00:00:00.000;;"SI EL SRL - ITALI - ";M1
13258;2017-12-26 00:00:00.000;K33915001O;"ILIRJAN POSTOLI - KORCE - ";
13259;2017-12-21 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
13260;2017-12-26 00:00:00.000;K36708203M;"ARBEN BELAJ - VLORE - ";
13261;2017-12-26 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
13262;2017-12-25 00:00:00.000;K36708203M;"ARBEN BELAJ - VLORE - ";
13263;2017-12-28 00:00:00.000;K36708203H;"ARBEN BELAJ - VLORE - ";
13264;2017-12-23 00:00:00.000;L57214206F;"GENTJAN COBAJ - VLORE - ";
13265;2017-12-23 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
13266;2017-12-25 00:00:00.000;L37222206U;"ERJON JAUPI - VLORE - ";
13267;2017-12-25 00:00:00.000;L76620202P;"FATMIR ABAZAJ - VLORE - ";
13268;2017-12-25 00:00:00.000;L57214206F;"GENTJAN COBAJ - VLORE - ";
13269;2017-12-20 00:00:00.000;K32627418M;"KRASNIQI SA - FIER - ";
13270;2017-12-14 00:00:00.000;L36401202C;"MARTED HOXHAJ - VLORE - ";
13271;2017-12-21 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
13272;2017-12-21 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
13273;2017-12-23 00:00:00.000;K36708203H;"ARBEN BELAJ - VLORE - ";
13274;2017-12-28 00:00:00.000;K72217008P;"SALI ELEKTRIK - TIRANE - ";
13255;2017-12-07 00:00:00.000;K36526216H;"AJLA-SA XEROX - VLORE - ";
13256;2017-12-21 00:00:00.000;L53506205E;"E-TECH SHPK - ELBASAN - ";
13257;2017-12-21 00:00:00.000;J61824038Q;"TRANSALBANIA SHPK - TIRANE - ";
